frame,timestamp,camera,class,local_id,confidence,x1,y1,x2,y2,global_id
73,2.44,FL,player,34,0.49,568,381,619,547,85
73,2.44,FL,player,42,0.76,508,383,580,568,-1
73,2.44,FL,player,47,0.62,273,373,346,541,-1
74,2.47,FL,player,2,0.87,359,506,488,744,43
74,2.47,FL,player,8,0.68,567,380,644,542,-1
74,2.47,FL,player,9,0.81,465,392,532,576,28
74,2.47,FL,player,34,0.53,567,381,617,548,85
74,2.47,FL,player,42,0.77,507,383,580,568,-1
74,2.47,FL,player,47,0.62,275,376,347,540,-1
75,2.5,FL,player,2,0.88,361,506,490,746,43
75,2.5,FL,player,8,0.64,565,380,642,544,-1
75,2.5,FL,player,9,0.78,464,393,531,575,28
75,2.5,FL,player,34,0.58,566,382,617,548,85
75,2.5,FL,player,42,0.77,508,383,580,568,-1
75,2.5,FL,player,47,0.61,278,378,349,536,-1
76,2.54,FL,player,2,0.89,364,506,493,749,43
76,2.54,FL,player,8,0.62,564,380,640,544,-1
76,2.54,FL,player,9,0.74,463,394,531,573,28
76,2.54,FL,player,34,0.56,565,382,616,548,85
76,2.54,FL,player,42,0.76,509,384,581,568,-1
76,2.54,FL,player,47,0.49,282,380,350,532,-1
77,2.57,FL,player,2,0.89,367,507,496,750,43
77,2.57,FL,player,8,0.66,564,380,639,544,-1
77,2.57,FL,player,9,0.71,462,395,530,572,28
77,2.57,FL,player,34,0.63,565,382,616,548,85
77,2.57,FL,player,42,0.77,509,386,581,568,-1
77,2.57,FL,player,47,0.57,282,380,353,538,-1
78,2.6,FL,player,2,0.88,369,506,498,752,43
78,2.6,FL,player,8,0.69,562,381,636,545,-1
78,2.6,FL,player,9,0.75,461,397,529,571,28
78,2.6,FL,player,42,0.76,510,387,581,568,-1
78,2.6,FL,player,47,0.55,281,380,355,540,-1
79,2.64,FL,player,2,0.89,373,506,500,751,43
79,2.64,FL,player,8,0.73,562,381,635,544,-1
79,2.64,FL,player,9,0.73,460,397,529,571,28
79,2.64,FL,player,42,0.76,511,387,582,568,-1
79,2.64,FL,player,47,0.67,282,376,358,541,-1
80,2.67,FL,player,2,0.89,379,506,503,748,43
80,2.67,FL,player,8,0.71,563,381,635,545,-1
80,2.67,FL,player,9,0.65,459,398,528,570,28
80,2.67,FL,player,42,0.75,512,387,582,566,-1
80,2.67,FL,player,47,0.72,284,373,364,541,-1
80,2.67,FL,player,5,0.53,481,394,531,567,59
81,2.7,FL,player,2,0.89,386,506,508,746,43
81,2.7,FL,player,8,0.65,564,381,633,541,-1
81,2.7,FL,player,9,0.64,455,398,525,570,28
81,2.7,FL,player,42,0.77,512,386,583,566,-1
81,2.7,FL,player,47,0.65,287,372,369,541,-1
82,2.74,FL,player,2,0.88,393,506,513,744,43
82,2.74,FL,player,8,0.58,565,382,633,539,-1
82,2.74,FL,player,9,0.67,452,398,524,570,28
82,2.74,FL,player,42,0.77,513,387,583,567,-1
82,2.74,FL,player,47,0.76,290,372,375,541,-1
83,2.77,FL,player,2,0.88,399,506,518,743,43
83,2.77,FL,player,8,0.52,565,382,631,538,-1
83,2.77,FL,player,9,0.64,451,398,523,568,28
83,2.77,FL,player,42,0.78,514,388,584,569,-1
83,2.77,FL,player,47,0.77,291,373,379,542,-1
84,2.8,FL,player,2,0.89,404,506,523,743,43
84,2.8,FL,player,8,0.49,565,383,630,537,-1
84,2.8,FL,player,9,0.64,448,398,521,566,28
84,2.8,FL,player,42,0.77,514,389,584,571,-1
84,2.8,FL,player,47,0.76,291,373,382,542,-1
85,2.84,FL,player,2,0.89,409,506,527,743,43
85,2.84,FL,player,8,0.48,565,383,629,537,-1
85,2.84,FL,player,9,0.71,446,398,520,566,28
85,2.84,FL,player,42,0.75,514,389,585,572,-1
85,2.84,FL,player,47,0.65,295,376,386,541,-1
85,2.84,FL,player,5,0.52,475,382,530,563,59
86,2.87,FL,player,2,0.9,413,507,531,742,43
86,2.87,FL,player,8,0.56,566,383,629,535,-1
86,2.87,FL,player,9,0.7,443,398,519,566,28
86,2.87,FL,player,42,0.76,515,389,586,573,-1
86,2.87,FL,player,47,0.65,308,381,396,541,-1
86,2.87,FL,player,5,0.65,475,382,530,565,59
87,2.9,FL,player,2,0.9,418,508,535,742,43
87,2.9,FL,player,8,0.57,567,383,630,535,-1
87,2.9,FL,player,9,0.65,440,398,516,566,28
87,2.9,FL,player,42,0.75,516,388,586,573,-1
87,2.9,FL,player,47,0.73,312,385,398,542,-1
87,2.9,FL,player,5,0.65,474,382,530,567,59
88,2.94,FL,player,2,0.89,422,511,538,742,43
88,2.94,FL,player,8,0.49,567,383,630,534,-1
88,2.94,FL,player,9,0.7,437,397,515,568,28
88,2.94,FL,player,42,0.76,517,389,587,574,-1
88,2.94,FL,player,47,0.68,316,386,400,542,-1
88,2.94,FL,player,5,0.6,474,383,529,566,59
89,2.97,FL,player,2,0.89,426,512,541,743,43
89,2.97,FL,player,8,0.49,568,382,630,531,-1
89,2.97,FL,player,9,0.7,435,398,511,567,28
89,2.97,FL,player,42,0.76,519,390,589,575,-1
89,2.97,FL,player,47,0.53,320,387,402,542,-1
89,2.97,FL,player,5,0.57,476,384,528,557,59
90,3.0,FL,player,2,0.88,428,513,543,743,43
90,3.0,FL,player,8,0.5,567,382,629,530,-1
90,3.0,FL,player,9,0.69,435,398,506,559,28
90,3.0,FL,player,42,0.73,521,391,591,574,-1
90,3.0,FL,player,47,0.48,323,387,404,542,-1
90,3.0,FL,player,5,0.65,477,384,528,554,59
90,3.0,FL,player,24,0.56,279,371,345,530,71
91,3.04,FL,player,2,0.88,431,513,545,743,43
91,3.04,FL,player,8,0.57,566,383,629,531,-1
91,3.04,FL,player,9,0.67,435,398,503,553,28
91,3.04,FL,player,42,0.8,521,391,593,577,-1
91,3.04,FL,player,47,0.48,326,386,405,541,-1
91,3.04,FL,player,5,0.69,477,384,529,553,59
91,3.04,FL,player,24,0.6,282,371,351,534,71
92,3.07,FL,player,2,0.88,433,515,546,743,43
92,3.07,FL,player,8,0.58,564,383,628,531,-1
92,3.07,FL,player,9,0.65,436,398,501,550,28
92,3.07,FL,player,42,0.81,520,391,593,580,-1
92,3.07,FL,player,47,0.49,329,385,406,541,-1
92,3.07,FL,player,5,0.71,478,385,529,551,59
92,3.07,FL,player,24,0.63,281,371,350,533,71
93,3.1,FL,player,2,0.88,436,517,548,743,43
93,3.1,FL,player,8,0.56,563,382,628,532,-1
93,3.1,FL,player,9,0.64,437,398,500,546,28
93,3.1,FL,player,42,0.79,520,393,594,583,-1
93,3.1,FL,player,47,0.46,333,386,408,539,-1
93,3.1,FL,player,5,0.71,478,386,529,549,59
93,3.1,FL,player,24,0.63,283,371,351,531,71
94,3.14,FL,player,2,0.88,439,517,549,743,43
94,3.14,FL,player,8,0.56,562,382,628,532,-1
94,3.14,FL,player,9,0.62,438,397,500,545,28
94,3.14,FL,player,42,0.8,519,393,593,585,-1
94,3.14,FL,player,47,0.54,336,386,408,540,-1
94,3.14,FL,player,5,0.69,478,388,529,549,59
94,3.14,FL,player,24,0.65,283,370,351,530,71
95,3.17,FL,player,2,0.88,441,518,550,743,43
95,3.17,FL,player,8,0.55,560,382,625,532,-1
95,3.17,FL,player,9,0.6,439,397,498,538,28
95,3.17,FL,player,42,0.79,518,394,592,585,-1
95,3.17,FL,player,47,0.57,339,387,410,540,-1
95,3.17,FL,player,5,0.71,479,390,529,548,59
95,3.17,FL,player,24,0.62,283,370,351,528,71
96,3.2,FL,player,2,0.88,442,517,551,743,43
96,3.2,FL,player,8,0.53,557,382,622,532,-1
96,3.2,FL,player,9,0.61,440,396,497,532,28
96,3.2,FL,player,42,0.8,517,395,591,586,-1
96,3.2,FL,player,47,0.63,344,387,416,541,-1
96,3.2,FL,player,5,0.7,479,392,529,548,59
96,3.2,FL,player,24,0.58,283,370,351,529,71
97,3.24,FL,player,2,0.87,445,517,552,743,43
97,3.24,FL,player,8,0.51,553,382,618,533,-1
97,3.24,FL,player,9,0.64,440,396,496,531,28
97,3.24,FL,player,42,0.79,516,396,590,589,-1
97,3.24,FL,player,47,0.65,348,386,420,541,-1
97,3.24,FL,player,5,0.69,479,392,529,546,59
97,3.24,FL,player,24,0.57,283,371,351,527,71
98,3.27,FL,player,2,0.84,447,516,553,743,43
98,3.27,FL,player,9,0.63,440,395,496,528,28
98,3.27,FL,player,42,0.78,516,397,590,591,-1
98,3.27,FL,player,47,0.58,353,386,424,541,-1
98,3.27,FL,player,5,0.66,479,392,529,544,59
98,3.27,FL,player,24,0.58,283,371,351,528,71
98,3.27,FL,player,34,0.46,556,382,603,547,85
99,3.3,FL,player,2,0.81,450,516,555,742,43
99,3.3,FL,player,9,0.65,440,395,495,526,28
99,3.3,FL,player,42,0.73,515,399,588,591,-1
99,3.3,FL,player,47,0.63,356,387,427,540,-1
99,3.3,FL,player,5,0.65,480,392,530,545,59
99,3.3,FL,player,24,0.54,282,371,350,528,71
100,3.34,FL,player,2,0.82,453,515,555,741,43
100,3.34,FL,player,9,0.61,438,394,495,529,28
100,3.34,FL,player,42,0.72,516,399,586,580,-1
100,3.34,FL,player,47,0.66,358,388,430,541,-1
100,3.34,FL,player,5,0.63,480,392,533,551,59
100,3.34,FL,player,24,0.56,283,372,350,528,71
101,3.37,FL,player,2,0.84,457,512,558,741,43
101,3.37,FL,player,9,0.6,439,394,496,530,28
101,3.37,FL,player,42,0.71,516,399,583,573,-1
101,3.37,FL,player,47,0.72,360,388,432,541,-1
101,3.37,FL,player,5,0.66,478,390,530,547,59
101,3.37,FL,player,24,0.55,284,372,351,528,71
102,3.4,FL,player,2,0.85,460,511,559,741,43
102,3.4,FL,player,9,0.57,436,392,496,532,28
102,3.4,FL,player,42,0.75,515,399,583,574,-1
102,3.4,FL,player,47,0.69,360,388,433,542,-1
102,3.4,FL,player,5,0.68,478,390,528,541,59
102,3.4,FL,player,24,0.58,284,372,351,529,71
102,3.4,FL,player,34,0.46,554,384,603,557,85
103,3.44,FL,player,2,0.86,463,513,560,742,43
103,3.44,FL,player,9,0.57,436,390,497,535,28
103,3.44,FL,player,42,0.74,512,399,580,574,-1
103,3.44,FL,player,47,0.6,360,389,434,542,-1
103,3.44,FL,player,5,0.64,478,390,528,541,59
103,3.44,FL,player,24,0.56,284,372,352,528,71
103,3.44,FL,player,34,0.47,551,382,603,566,85
104,3.47,FL,player,2,0.86,468,513,563,741,43
104,3.47,FL,player,9,0.56,429,391,499,558,28
104,3.47,FL,player,42,0.74,510,399,577,574,-1
104,3.47,FL,player,47,0.64,360,387,435,544,-1
104,3.47,FL,player,5,0.56,479,390,528,538,59
104,3.47,FL,player,24,0.55,284,372,351,527,71
104,3.47,FL,player,34,0.56,549,382,602,570,85
105,3.5,FL,player,2,0.84,474,514,569,741,43
105,3.5,FL,player,9,0.51,428,392,500,565,28
105,3.5,FL,player,42,0.68,508,399,575,573,-1
105,3.5,FL,player,47,0.62,362,387,435,540,-1
105,3.5,FL,player,5,0.56,479,390,526,532,59
105,3.5,FL,player,24,0.54,284,372,351,527,71
105,3.5,FL,player,34,0.49,548,381,600,563,85
106,3.54,FL,player,2,0.85,478,513,575,743,43
106,3.54,FL,player,9,0.53,427,392,502,573,28
106,3.54,FL,player,42,0.66,507,400,574,571,-1
106,3.54,FL,player,47,0.69,363,387,436,540,-1
106,3.54,FL,player,5,0.48,478,390,523,528,59
106,3.54,FL,player,24,0.57,284,372,351,527,71
107,3.57,FL,player,2,0.85,484,512,583,744,43
107,3.57,FL,player,9,0.6,426,392,501,575,28
107,3.57,FL,player,42,0.65,507,400,572,567,-1
107,3.57,FL,player,47,0.74,364,387,437,539,-1
107,3.57,FL,player,5,0.51,477,391,520,523,59
107,3.57,FL,player,24,0.6,284,372,352,528,71
108,3.6,FL,player,2,0.85,486,509,588,744,43
108,3.6,FL,player,9,0.63,428,391,503,574,28
108,3.6,FL,player,42,0.65,506,401,571,566,-1
108,3.6,FL,player,47,0.59,366,386,436,534,-1
108,3.6,FL,player,5,0.45,477,391,518,519,59
108,3.6,FL,player,24,0.56,285,372,354,529,71
108,3.6,FL,player,34,0.48,547,381,595,543,85
109,3.64,FL,player,2,0.86,494,513,596,744,43
109,3.64,FL,player,9,0.71,427,388,501,572,28
109,3.64,FL,player,42,0.66,504,401,572,571,-1
109,3.64,FL,player,47,0.74,365,386,438,539,-1
109,3.64,FL,player,5,0.52,477,391,518,518,59
109,3.64,FL,player,24,0.62,286,371,355,529,71
109,3.64,FL,player,34,0.51,545,381,594,546,85
110,3.67,FL,player,2,0.87,500,515,601,744,43
110,3.67,FL,player,9,0.73,426,387,501,571,28
110,3.67,FL,player,42,0.61,503,401,572,574,-1
110,3.67,FL,player,47,0.74,366,385,438,541,-1
110,3.67,FL,player,5,0.6,478,390,519,519,59
110,3.67,FL,player,24,0.66,286,371,356,528,71
110,3.67,FL,player,34,0.46,544,381,593,542,85
111,3.7,FL,player,2,0.87,503,514,607,744,43
111,3.7,FL,player,9,0.76,426,386,501,572,28
111,3.7,FL,player,42,0.59,507,401,574,563,-1
111,3.7,FL,player,47,0.73,366,385,438,542,-1
111,3.7,FL,player,5,0.5,476,390,520,529,59
111,3.7,FL,player,24,0.65,286,371,357,527,71
111,3.7,FL,player,34,0.48,543,381,593,540,85
112,3.74,FL,player,2,0.87,506,513,612,744,43
112,3.74,FL,player,9,0.78,426,386,502,572,28
112,3.74,FL,player,42,0.6,507,401,569,550,-1
112,3.74,FL,player,47,0.73,367,385,438,542,-1
112,3.74,FL,player,24,0.63,287,371,359,526,71
113,3.77,FL,player,2,0.87,508,513,616,744,43
113,3.77,FL,player,9,0.72,426,386,503,572,28
113,3.77,FL,player,42,0.59,506,401,571,553,-1
113,3.77,FL,player,47,0.7,368,385,439,543,-1
113,3.77,FL,player,24,0.63,287,371,361,525,71
114,3.8,FL,player,2,0.88,509,514,619,744,43
114,3.8,FL,player,9,0.75,426,387,503,573,28
114,3.8,FL,player,42,0.59,508,400,574,551,-1
114,3.8,FL,player,47,0.71,369,385,438,543,-1
114,3.8,FL,player,24,0.62,288,371,362,525,71
115,3.84,FL,player,2,0.89,511,514,622,743,43
115,3.84,FL,player,9,0.77,424,387,501,573,28
115,3.84,FL,player,42,0.59,504,400,572,551,-1
115,3.84,FL,player,47,0.68,370,386,438,543,-1
115,3.84,FL,player,24,0.6,290,370,366,526,71
116,3.87,FL,player,2,0.88,511,513,624,743,43
116,3.87,FL,player,9,0.74,422,387,500,572,28
116,3.87,FL,player,42,0.63,500,400,568,548,-1
116,3.87,FL,player,47,0.68,371,386,439,543,-1
116,3.87,FL,player,24,0.61,289,371,367,525,71
117,3.9,FL,player,2,0.89,511,512,625,742,43
117,3.9,FL,player,9,0.73,420,387,499,572,28
117,3.9,FL,player,42,0.66,498,401,570,550,-1
117,3.9,FL,player,47,0.61,373,386,439,542,-1
117,3.9,FL,player,24,0.61,289,370,369,525,71
118,3.94,FL,player,2,0.88,512,511,627,741,43
118,3.94,FL,player,9,0.74,420,387,500,572,28
118,3.94,FL,player,42,0.64,498,404,569,549,-1
118,3.94,FL,player,47,0.53,375,386,440,540,-1
118,3.94,FL,player,24,0.6,289,370,370,525,71
119,3.97,FL,player,2,0.87,512,511,628,740,43
119,3.97,FL,player,9,0.75,418,388,499,572,28
119,3.97,FL,player,42,0.6,502,407,574,549,-1
119,3.97,FL,player,24,0.53,287,371,367,524,71
120,4.0,FL,player,2,0.86,513,511,630,740,43
120,4.0,FL,player,9,0.78,420,388,501,573,28
120,4.0,FL,player,42,0.68,504,409,579,551,-1
120,4.0,FL,player,24,0.49,283,371,362,524,71
121,4.04,FL,player,2,0.87,514,510,631,739,43
121,4.04,FL,player,9,0.79,420,389,502,573,28
121,4.04,FL,player,42,0.66,507,409,582,548,-1
121,4.04,FL,player,47,0.47,377,387,439,544,-1
121,4.04,FL,player,24,0.57,283,371,362,524,71
122,4.07,FL,player,2,0.86,515,509,633,739,43
122,4.07,FL,player,9,0.8,419,388,501,573,28
122,4.07,FL,player,42,0.62,508,409,585,551,-1
122,4.07,FL,player,24,0.56,283,371,361,524,71
123,4.1,FL,player,2,0.86,517,509,634,738,43
123,4.1,FL,player,9,0.78,419,390,501,572,28
123,4.1,FL,player,42,0.62,507,407,586,553,-1
123,4.1,FL,player,47,0.45,379,388,439,547,-1
123,4.1,FL,player,5,0.51,477,390,528,549,59
123,4.1,FL,player,24,0.54,282,372,359,524,71
124,4.14,FL,player,2,0.87,520,509,636,738,43
124,4.14,FL,player,9,0.76,419,391,501,571,28
124,4.14,FL,player,42,0.65,508,404,588,554,-1
124,4.14,FL,player,47,0.53,380,387,439,547,-1
124,4.14,FL,player,5,0.55,479,391,530,551,59
124,4.14,FL,player,24,0.6,282,373,358,524,71
125,4.17,FL,player,2,0.87,522,509,637,738,43
125,4.17,FL,player,9,0.73,419,391,501,571,28
125,4.17,FL,player,42,0.69,506,403,591,562,-1
125,4.17,FL,player,47,0.5,381,388,439,548,-1
125,4.17,FL,player,5,0.58,480,390,533,556,59
125,4.17,FL,player,24,0.58,283,373,357,524,71
126,4.2,FL,player,2,0.88,523,509,638,737,43
126,4.2,FL,player,9,0.64,419,393,500,569,28
126,4.2,FL,player,42,0.66,507,403,589,559,-1
126,4.2,FL,player,5,0.61,481,390,536,560,59
126,4.2,FL,player,24,0.62,284,372,358,525,71
127,4.24,FL,player,2,0.88,525,508,638,737,43
127,4.24,FL,player,9,0.66,417,393,499,566,28
127,4.24,FL,player,42,0.66,507,404,589,562,-1
127,4.24,FL,player,5,0.64,480,390,537,562,59
127,4.24,FL,player,24,0.61,285,373,359,526,71
128,4.27,FL,player,2,0.89,526,507,638,737,43
128,4.27,FL,player,9,0.69,415,392,498,566,28
128,4.27,FL,player,42,0.71,504,402,593,578,-1
128,4.27,FL,player,5,0.6,478,390,536,566,59
128,4.27,FL,player,24,0.59,286,373,358,525,71
129,4.3,FL,player,2,0.89,527,507,638,737,43
129,4.3,FL,player,9,0.7,413,392,497,566,28
129,4.3,FL,player,42,0.7,506,402,594,578,-1
129,4.3,FL,player,5,0.58,480,391,537,565,59
129,4.3,FL,player,24,0.57,286,372,358,526,71
130,4.34,FL,player,2,0.89,528,507,639,736,43
130,4.34,FL,player,9,0.74,411,392,496,566,28
130,4.34,FL,player,42,0.72,511,402,593,567,-1
130,4.34,FL,player,5,0.63,479,392,537,565,59
130,4.34,FL,player,24,0.55,286,371,359,528,71
131,4.37,FL,player,2,0.89,529,506,639,736,43
131,4.37,FL,player,9,0.73,407,392,494,567,28
131,4.37,FL,player,42,0.75,513,402,593,565,-1
131,4.37,FL,player,5,0.58,477,394,536,566,59
131,4.37,FL,player,24,0.52,288,370,360,529,71
132,4.4,FL,player,2,0.89,531,507,639,736,43
132,4.4,FL,player,9,0.72,402,391,491,568,28
132,4.4,FL,player,42,0.75,513,404,591,564,-1
132,4.4,FL,player,5,0.6,474,390,535,567,59
132,4.4,FL,player,24,0.52,288,369,360,529,71
133,4.44,FL,player,2,0.89,532,507,639,736,43
133,4.44,FL,player,9,0.73,402,390,493,569,28
133,4.44,FL,player,42,0.77,512,406,590,568,-1
133,4.44,FL,player,5,0.5,474,388,537,569,59
133,4.44,FL,player,24,0.52,288,369,360,530,71
134,4.47,FL,player,2,0.88,535,507,640,736,43
134,4.47,FL,player,9,0.67,404,390,496,569,28
134,4.47,FL,player,42,0.74,512,406,591,568,-1
134,4.47,FL,player,5,0.5,478,394,540,570,59
134,4.47,FL,player,24,0.51,287,370,359,530,71
135,4.5,FL,player,2,0.88,538,508,641,737,43
135,4.5,FL,player,9,0.51,410,391,502,570,28
135,4.5,FL,player,42,0.68,514,407,591,565,-1
135,4.5,FL,player,5,0.59,479,398,542,572,59
135,4.5,FL,player,24,0.53,288,370,358,530,71
136,4.54,FL,player,2,0.87,540,507,642,738,43
136,4.54,FL,player,42,0.71,516,408,590,561,-1
136,4.54,FL,player,5,0.58,477,390,544,574,59
136,4.54,FL,player,24,0.52,289,371,358,529,71
137,4.57,FL,player,2,0.87,542,508,641,738,43
137,4.57,FL,player,42,0.66,517,411,591,562,-1
137,4.57,FL,player,5,0.53,478,397,544,574,59
137,4.57,FL,player,24,0.54,290,371,358,529,71
138,4.6,FL,player,2,0.87,543,508,641,738,43
138,4.6,FL,player,9,0.46,390,387,487,568,28
138,4.6,FL,player,42,0.7,519,415,591,559,-1
138,4.6,FL,player,5,0.59,480,402,545,573,59
138,4.6,FL,player,24,0.57,290,372,358,529,71
139,4.64,FL,player,2,0.86,543,509,639,738,43
139,4.64,FL,player,42,0.66,519,418,590,559,-1
139,4.64,FL,player,5,0.61,480,405,546,574,59
139,4.64,FL,player,24,0.61,289,370,358,530,71
139,4.64,FL,player,73,0.46,514,381,551,440,-1
140,4.67,FL,player,2,0.87,543,509,639,740,43
140,4.67,FL,player,42,0.72,520,420,592,561,-1
140,4.67,FL,player,5,0.53,479,405,546,573,59
140,4.67,FL,player,24,0.64,289,369,358,530,71
140,4.67,FL,player,73,0.47,514,381,550,439,-1
141,4.7,FL,player,2,0.87,543,510,638,741,43
141,4.7,FL,player,42,0.73,520,422,594,566,-1
141,4.7,FL,player,5,0.6,477,406,545,574,59
141,4.7,FL,player,24,0.61,291,369,359,531,71
141,4.7,FL,player,84,0.62,422,401,507,582,-1
142,4.74,FL,player,2,0.87,543,510,637,741,43
142,4.74,FL,player,42,0.72,517,423,596,574,-1
142,4.74,FL,player,24,0.54,291,370,358,530,71
142,4.74,FL,player,73,0.45,511,381,554,452,-1
142,4.74,FL,player,84,0.67,420,402,505,583,-1
143,4.77,FL,player,2,0.86,543,510,637,740,43
143,4.77,FL,player,42,0.69,513,423,597,584,-1
143,4.77,FL,player,24,0.51,290,370,354,524,71
143,4.77,FL,player,84,0.78,417,400,504,584,-1
144,4.8,FL,player,2,0.86,545,510,638,739,43
144,4.8,FL,player,42,0.67,513,424,596,581,-1
144,4.8,FL,player,5,0.47,470,389,543,568,59
144,4.8,FL,player,84,0.63,421,406,505,585,-1
145,4.84,FL,player,2,0.86,547,510,639,738,43
145,4.84,FL,player,42,0.6,511,424,598,587,-1
145,4.84,FL,player,84,0.45,425,408,508,585,-1
145,4.84,FL,player,86,0.47,353,394,419,553,-1
146,4.87,FL,player,2,0.87,548,510,641,738,43
146,4.87,FL,player,42,0.58,511,425,599,590,-1
146,4.87,FL,player,86,0.6,349,394,417,556,-1
147,4.9,FL,player,2,0.86,548,510,641,737,43
147,4.9,FL,player,42,0.62,510,425,598,587,-1
147,4.9,FL,player,84,0.7,428,410,510,586,-1
147,4.9,FL,player,86,0.67,341,394,411,558,-1
148,4.94,FL,player,2,0.86,549,510,642,737,43
148,4.94,FL,player,42,0.74,508,425,596,585,-1
148,4.94,FL,player,84,0.68,427,410,510,586,-1
148,4.94,FL,player,86,0.71,335,395,408,560,-1
149,4.97,FL,player,2,0.85,550,510,643,737,43
149,4.97,FL,player,42,0.72,505,425,596,589,-1
149,4.97,FL,player,84,0.67,424,410,508,586,-1
149,4.97,FL,player,86,0.72,332,396,406,560,-1
150,5.0,FL,player,2,0.83,551,510,644,737,43
150,5.0,FL,player,42,0.63,503,425,597,593,-1
150,5.0,FL,player,84,0.66,424,411,508,586,-1
150,5.0,FL,player,86,0.67,329,398,403,555,-1
151,5.04,FL,player,2,0.84,552,511,645,737,43
151,5.04,FL,player,42,0.52,504,426,601,599,-1
151,5.04,FL,player,84,0.79,424,411,508,586,-1
151,5.04,FL,player,86,0.55,325,403,399,556,-1
152,5.07,FL,player,2,0.85,554,511,646,737,43
152,5.07,FL,player,42,0.48,506,427,603,599,-1
152,5.07,FL,player,5,0.49,468,386,525,540,59
152,5.07,FL,player,84,0.77,423,410,507,586,-1
152,5.07,FL,player,86,0.63,316,397,397,557,-1
153,5.11,FL,player,2,0.85,556,510,648,737,43
153,5.11,FL,player,42,0.53,506,427,604,604,-1
153,5.11,FL,player,5,0.51,468,387,526,541,59
153,5.11,FL,player,84,0.79,422,409,507,586,-1
153,5.11,FL,player,86,0.76,312,398,398,561,-1
154,5.14,FL,player,2,0.85,558,511,648,738,43
154,5.14,FL,player,5,0.51,467,386,524,539,59
154,5.14,FL,player,84,0.77,421,410,506,586,-1
154,5.14,FL,player,86,0.79,307,397,398,563,-1
154,5.14,FL,player,99,0.52,531,428,598,600,-1
155,5.17,FL,player,2,0.84,560,512,649,738,43
155,5.17,FL,player,5,0.51,466,385,523,538,59
155,5.17,FL,player,84,0.79,421,410,505,585,-1
155,5.17,FL,player,86,0.78,297,389,396,565,-1
155,5.17,FL,player,99,0.52,530,430,600,608,-1
156,5.21,FL,player,2,0.85,561,512,650,738,43
156,5.21,FL,player,86,0.79,292,393,393,564,-1
156,5.21,FL,player,99,0.53,533,432,602,610,-1
157,5.24,FL,player,2,0.83,562,512,650,738,43
157,5.24,FL,player,86,0.83,285,394,390,564,-1
157,5.24,FL,player,99,0.56,534,433,606,616,-1
157,5.24,FL,player,9,0.76,416,415,503,586,28
158,5.27,FL,player,2,0.85,564,513,650,738,43
158,5.27,FL,player,86,0.84,279,396,386,564,-1
158,5.27,FL,player,99,0.57,532,433,605,620,-1
158,5.27,FL,player,9,0.79,413,408,505,588,28
159,5.31,FL,player,2,0.82,565,514,651,738,43
159,5.31,FL,player,86,0.82,271,394,383,564,-1
159,5.31,FL,player,99,0.64,534,435,609,627,-1
159,5.31,FL,player,9,0.78,410,404,505,589,28
160,5.34,FL,player,2,0.66,565,514,649,738,43
160,5.34,FL,player,86,0.8,265,393,381,565,-1
160,5.34,FL,player,99,0.58,536,436,612,632,-1
160,5.34,FL,player,9,0.77,411,408,504,590,28
161,5.37,FL,player,2,0.67,565,513,650,738,43
161,5.37,FL,player,86,0.7,258,392,376,564,-1
161,5.37,FL,player,99,0.6,538,437,613,632,-1
161,5.37,FL,player,9,0.77,408,403,505,590,28
162,5.41,FL,player,2,0.84,567,512,651,738,43
162,5.41,FL,player,86,0.56,248,387,369,562,-1
162,5.41,FL,player,99,0.7,540,439,614,631,-1
162,5.41,FL,player,9,0.71,407,406,503,590,28
163,5.44,FL,player,2,0.85,569,513,652,739,43
163,5.44,FL,player,86,0.65,240,383,365,561,-1
163,5.44,FL,player,99,0.67,541,440,615,631,-1
163,5.44,FL,player,9,0.72,405,414,498,591,28
164,5.47,FL,player,2,0.8,569,510,652,739,43
164,5.47,FL,player,86,0.71,234,379,362,561,-1
164,5.47,FL,player,97,0.45,508,382,552,464,-1
164,5.47,FL,player,99,0.68,542,441,617,635,-1
164,5.47,FL,player,9,0.68,402,410,496,591,28
165,5.51,FL,player,2,0.79,570,510,652,739,43
165,5.51,FL,player,5,0.59,447,388,512,564,59
165,5.51,FL,player,86,0.75,229,378,357,560,-1
165,5.51,FL,player,97,0.53,507,382,552,467,-1
165,5.51,FL,player,9,0.76,397,412,489,590,28
165,5.51,FL,player,42,0.59,507,440,616,632,-1
166,5.54,FL,player,2,0.79,571,511,652,739,43
166,5.54,FL,player,5,0.68,446,390,512,569,59
166,5.54,FL,player,86,0.72,224,378,354,563,-1
166,5.54,FL,player,97,0.49,507,382,552,470,-1
166,5.54,FL,player,9,0.74,393,406,486,591,28
166,5.54,FL,player,42,0.68,508,439,618,635,-1
167,5.57,FL,player,2,0.72,571,511,651,739,43
167,5.57,FL,player,5,0.71,448,389,514,568,59
167,5.57,FL,player,86,0.77,219,379,351,566,-1
167,5.57,FL,player,9,0.69,389,405,481,592,28
167,5.57,FL,player,42,0.54,514,440,623,634,-1
168,5.61,FL,player,2,0.8,572,511,652,739,43
168,5.61,FL,player,5,0.73,453,390,519,567,59
168,5.61,FL,player,86,0.68,217,382,347,565,-1
168,5.61,FL,player,9,0.69,385,398,478,591,28
168,5.61,FL,player,42,0.63,516,440,624,635,-1
169,5.64,FL,player,2,0.85,571,510,651,739,43
